esperávamos,verb,INDF,plural,primeira
esperáramos,verb,INDF,plural,primeira
esperaremos,verb,INDF,plural,primeira
esperaríamos,verb,INDF,plural,primeira
esperam,verb,INDF,plural,terceira
esperavam,verb,INDF,plural,terceira
esperaram,verb,INDF,plural,terceira
esperarão,verb,INDF,plural,terceira
esperariam,verb,INDF,plural,terceira
lavo,verb,INDF,singular,primeira
lavas,verb,INDF,singular,segunda
lavavas,verb,INDF,singular,segunda
lavaste,verb,INDF,singular,segunda
lavaras,verb,INDF,singular,segunda
lavarás,verb,INDF,singular,segunda
lavarias,verb,INDF,singular,segunda
lavava,verb,INDF,singular,primeira
lavei,verb,INDF,singular,primeira
lavara,verb,INDF,singular,primeira
lavarei,verb,INDF,singular,primeira
lavaria,verb,INDF,singular,primeira
lava,verb,INDF,singular,terceira
lavava,verb,INDF,singular,terceira
lavou,verb,INDF,singular,terceira
lavara,verb,INDF,singular,terceira
lavará,verb,INDF,singular,terceira
lavaria,verb,INDF,singular,terceira
lavamos,verb,INDF,plural,primeira
lavais,verb,INDF,plural,segunda
laváveis,verb,INDF,plural,segunda
lavastes,verb,INDF,plural,segunda
laváreis,verb,INDF,plural,segunda
lavareis,verb,INDF,plural,segunda
lavaríeis,verb,INDF,plural,segunda
lavávamos,verb,INDF,plural,primeira
laváramos,verb,INDF,plural,primeira
lavaremos,verb,INDF,plural,primeira
lavaríamos,verb,INDF,plural,primeira
lavam,verb,INDF,plural,terceira
lavavam,verb,INDF,plural,terceira
lavaram,verb,INDF,plural,terceira
lavarão,verb,INDF,plural,terceira
lavariam,verb,INDF,plural,terceira
moro,verb,INDF,singular,primeira
moras,verb,INDF,singular,segunda
moravas,verb,INDF,singular,segunda
moraste,verb,INDF,singular,segunda
moraras,verb,INDF,singular,segunda
morarás,verb,INDF,singular,segunda
morarias,verb,INDF,singular,segunda
morava,verb,INDF,singular,primeira
morei,verb,INDF,singular,primeira
morara,verb,INDF,singular,primeira
morarei,verb,INDF,singular,primeira
moraria,verb,INDF,singular,primeira
mora,verb,INDF,singular,terceira
morava,verb,INDF,singular,terceira
morou,verb,INDF,singular,terceira
morara,verb,INDF,singular,terceira
morará,verb,INDF,singular,terceira
moraria,verb,INDF,singular,terceira
moramos,verb,INDF,plural,primeira
morais,verb,INDF,plural,segunda
moráveis,verb,INDF,plural,segunda
morastes,verb,INDF,plural,segunda
moráreis,verb,INDF,plural,segunda
morareis,verb,INDF,plural,segunda
moraríeis,verb,INDF,plural,segunda
morávamos,verb,INDF,plural,primeira
moráramos,verb,INDF,plural,primeira
moraremos,verb,INDF,plural,primeira
moraríamos,verb,INDF,plural,primeira
moram,verb,INDF,plural,terceira
moravam,verb,INDF,plural,terceira
moraram,verb,INDF,plural,terceira
morarão,verb,INDF,plural,terceira
morariam,verb,INDF,plural,terceira
mando,verb,INDF,singular,primeira
mandas,verb,INDF,singular,segunda
mandavas,verb,INDF,singular,segunda
mandaste,verb,INDF,singular,segunda
mandaras,verb,INDF,singular,segunda
mandarás,verb,INDF,singular,segunda
mandarias,verb,INDF,singular,segunda
mandava,verb,INDF,singular,primeira
mandei,verb,INDF,singular,primeira
mandara,verb,INDF,singular,primeira
mandarei,verb,INDF,singular,primeira
mandaria,verb,INDF,singular,primeira
manda,verb,INDF,singular,terceira
mandava,verb,INDF,singular,terceira
mandou,verb,INDF,singular,terceira
mandara,verb,INDF,singular,terceira
mandará,verb,INDF,singular,terceira
mandaria,verb,INDF,singular,terceira
mandamos,verb,INDF,plural,primeira
mandais,verb,INDF,plural,segunda
mandáveis,verb,INDF,plural,segunda
mandastes,verb,INDF,plural,segunda
mandáreis,verb,INDF,plural,segunda
mandareis,verb,INDF,plural,segunda
mandaríeis,verb,INDF,plural,segunda
mandávamos,verb,INDF,plural,primeira
mandáramos,verb,INDF,plural,primeira
mandaremos,verb,INDF,plural,primeira
mandaríamos,verb,INDF,plural,primeira
mandam,verb,INDF,plural,terceira
mandavam,verb,INDF,plural,terceira
mandaram,verb,INDF,plural,terceira
mandarão,verb,INDF,plural,terceira
mandariam,verb,INDF,plural,terceira
choro,verb,INDF,singular,primeira
choras,verb,INDF,singular,segunda
choravas,verb,INDF,singular,segunda
choraste,verb,INDF,singular,segunda
choraras,verb,INDF,singular,segunda
chorarás,verb,INDF,singular,segunda
chorarias,verb,INDF,singular,segunda
chorava,verb,INDF,singular,primeira
chorei,verb,INDF,singular,primeira
chorara,verb,INDF,singular,primeira
chorarei,verb,INDF,singular,primeira
choraria,verb,INDF,singular,primeira
chora,verb,INDF,singular,terceira
chorava,verb,INDF,singular,terceira
chorou,verb,INDF,singular,terceira
chorara,verb,INDF,singular,terceira
chorará,verb,INDF,singular,terceira
choraria,verb,INDF,singular,terceira
choramos,verb,INDF,plural,primeira
chorais,verb,INDF,plural,segunda
choráveis,verb,INDF,plural,segunda
chorastes,verb,INDF,plural,segunda
choráreis,verb,INDF,plural,segunda
chorareis,verb,INDF,plural,segunda
choraríeis,verb,INDF,plural,segunda
chorávamos,verb,INDF,plural,primeira
choráramos,verb,INDF,plural,primeira
choraremos,verb,INDF,plural,primeira
choraríamos,verb,INDF,plural,primeira
choram,verb,INDF,plural,terceira
choravam,verb,INDF,plural,terceira
choraram,verb,INDF,plural,terceira
chorarão,verb,INDF,plural,terceira
chorariam,verb,INDF,plural,terceira
conto,verb,INDF,singular,primeira
contas,verb,INDF,singular,segunda
contavas,verb,INDF,singular,segunda
contaste,verb,INDF,singular,segunda
contaras,verb,INDF,singular,segunda
contarás,verb,INDF,singular,segunda
contarias,verb,INDF,singular,segunda
contava,verb,INDF,singular,primeira
contei,verb,INDF,singular,primeira
contara,verb,INDF,singular,primeira
contarei,verb,INDF,singular,primeira
contaria,verb,INDF,singular,primeira
conta,verb,INDF,singular,terceira
contava,verb,INDF,singular,terceira
contou,verb,INDF,singular,terceira
contara,verb,INDF,singular,terceira
contará,verb,INDF,singular,terceira
contaria,verb,INDF,singular,terceira
contamos,verb,INDF,plural,primeira
contais,verb,INDF,plural,segunda
contáveis,verb,INDF,plural,segunda
contastes,verb,INDF,plural,segunda
contáreis,verb,INDF,plural,segunda
contareis,verb,INDF,plural,segunda
contaríeis,verb,INDF,plural,segunda
contávamos,verb,INDF,plural,primeira
contáramos,verb,INDF,plural,primeira
contaremos,verb,INDF,plural,primeira
contaríamos,verb,INDF,plural,primeira
contam,verb,INDF,plural,terceira
contavam,verb,INDF,plural,terceira
contaram,verb,INDF,plural,terceira
contarão,verb,INDF,plural,terceira
contariam,verb,INDF,plural,terceira
almoço,verb,INDF,singular,primeira
almoças,verb,INDF,singular,segunda
almoçavas,verb,INDF,singular,segunda
almoçaste,verb,INDF,singular,segunda
almoçaras,verb,INDF,singular,segunda
almoçarás,verb,INDF,singular,segunda
almoçarias,verb,INDF,singular,segunda
almoçava,verb,INDF,singular,primeira
almoçei,verb,INDF,singular,primeira
almoçara,verb,INDF,singular,primeira
almoçarei,verb,INDF,singular,primeira
almoçaria,verb,INDF,singular,primeira
almoça,verb,INDF,singular,terceira
almoçava,verb,INDF,singular,terceira
almoçou,verb,INDF,singular,terceira
almoçara,verb,INDF,singular,terceira
almoçará,verb,INDF,singular,terceira
almoçaria,verb,INDF,singular,terceira
almoçamos,verb,INDF,plural,primeira
almoçais,verb,INDF,plural,segunda
almoçáveis,verb,INDF,plural,segunda
almoçastes,verb,INDF,plural,segunda
almoçáreis,verb,INDF,plural,segunda
almoçareis,verb,INDF,plural,segunda
almoçaríeis,verb,INDF,plural,segunda
almoçávamos,verb,INDF,plural,primeira
almoçáramos,verb,INDF,plural,primeira
almoçaremos,verb,INDF,plural,primeira
almoçaríamos,verb,INDF,plural,primeira
almoçam,verb,INDF,plural,terceira
almoçavam,verb,INDF,plural,terceira
almoçaram,verb,INDF,plural,terceira
almoçarão,verb,INDF,plural,terceira
almoçariam,verb,INDF,plural,terceira
nado,verb,INDF,singular,primeira
nadas,verb,INDF,singular,segunda
nadavas,verb,INDF,singular,segunda
nadaste,verb,INDF,singular,segunda
nadaras,verb,INDF,singular,segunda
nadarás,verb,INDF,singular,segunda
nadarias,verb,INDF,singular,segunda
nadava,verb,INDF,singular,primeira
nadei,verb,INDF,singular,primeira
nadara,verb,INDF,singular,primeira
nadarei,verb,INDF,singular,primeira
nadaria,verb,INDF,singular,primeira
nada,verb,INDF,singular,terceira
nadava,verb,INDF,singular,terceira
nadou,verb,INDF,singular,terceira
nadara,verb,INDF,singular,terceira
nadará,verb,INDF,singular,terceira
nadaria,verb,INDF,singular,terceira
nadamos,verb,INDF,plural,primeira
nadais,verb,INDF,plural,segunda
nadáveis,verb,INDF,plural,segunda
nadastes,verb,INDF,plural,segunda
nadáreis,verb,INDF,plural,segunda
nadareis,verb,INDF,plural,segunda
nadaríeis,verb,INDF,plural,segunda
nadávamos,verb,INDF,plural,primeira
nadáramos,verb,INDF,plural,primeira
nadaremos,verb,INDF,plural,primeira
nadaríamos,verb,INDF,plural,primeira
nadam,verb,INDF,plural,terceira
nadavam,verb,INDF,plural,terceira
nadaram,verb,INDF,plural,terceira
nadarão,verb,INDF,plural,terceira
nadariam,verb,INDF,plural,terceira
participo,verb,INDF,singular,primeira
participas,verb,INDF,singular,segunda
participavas,verb,INDF,singular,segunda
participaste,verb,INDF,singular,segunda
participaras,verb,INDF,singular,segunda
participarás,verb,INDF,singular,segunda
participarias,verb,INDF,singular,segunda
participava,verb,INDF,singular,primeira
participei,verb,INDF,singular,primeira
participara,verb,INDF,singular,primeira
participarei,verb,INDF,singular,primeira
participaria,verb,INDF,singular,primeira
participa,verb,INDF,singular,terceira
participava,verb,INDF,singular,terceira
participou,verb,INDF,singular,terceira
participara,verb,INDF,singular,terceira
participará,verb,INDF,singular,terceira
participaria,verb,INDF,singular,terceira
participamos,verb,INDF,plural,primeira
participais,verb,INDF,plural,segunda
participáveis,verb,INDF,plural,segunda
participastes,verb,INDF,plural,segunda
participáreis,verb,INDF,plural,segunda
participareis,verb,INDF,plural,segunda
participaríeis,verb,INDF,plural,segunda
participávamos,verb,INDF,plural,primeira
participáramos,verb,INDF,plural,primeira
participaremos,verb,INDF,plural,primeira
participaríamos,verb,INDF,plural,primeira
participam,verb,INDF,plural,terceira
participavam,verb,INDF,plural,terceira
participaram,verb,INDF,plural,terceira
participarão,verb,INDF,plural,terceira
participariam,verb,INDF,plural,terceira
fecho,verb,INDF,singular,primeira
fechas,verb,INDF,singular,segunda
fechavas,verb,INDF,singular,segunda
fechaste,verb,INDF,singular,segunda
fecharas,verb,INDF,singular,segunda
fecharás,verb,INDF,singular,segunda
fecharias,verb,INDF,singular,segunda
fechava,verb,INDF,singular,primeira
fechei,verb,INDF,singular,primeira
fechara,verb,INDF,singular,primeira
fecharei,verb,INDF,singular,primeira
fecharia,verb,INDF,singular,primeira
fecha,verb,INDF,singular,terceira
fechava,verb,INDF,singular,terceira
fechou,verb,INDF,singular,terceira
fechara,verb,INDF,singular,terceira
fechará,verb,INDF,singular,terceira
fecharia,verb,INDF,singular,terceira
fechamos,verb,INDF,plural,primeira
fechais,verb,INDF,plural,segunda
fecháveis,verb,INDF,plural,segunda
fechastes,verb,INDF,plural,segunda
fecháreis,verb,INDF,plural,segunda
fechareis,verb,INDF,plural,segunda
fecharíeis,verb,INDF,plural,segunda
fechávamos,verb,INDF,plural,primeira
fecháramos,verb,INDF,plural,primeira
fecharemos,verb,INDF,plural,primeira
fecharíamos,verb,INDF,plural,primeira
fecham,verb,INDF,plural,terceira
fechavam,verb,INDF,plural,terceira
fecharam,verb,INDF,plural,terceira
fecharão,verb,INDF,plural,terceira
fechariam,verb,INDF,plural,terceira
aviso,verb,INDF,singular,primeira
avisas,verb,INDF,singular,segunda
avisavas,verb,INDF,singular,segunda
avisaste,verb,INDF,singular,segunda
avisaras,verb,INDF,singular,segunda
avisarás,verb,INDF,singular,segunda
avisarias,verb,INDF,singular,segunda
avisava,verb,INDF,singular,primeira
avisei,verb,INDF,singular,primeira
avisara,verb,INDF,singular,primeira
avisarei,verb,INDF,singular,primeira
avisaria,verb,INDF,singular,primeira
avisa,verb,INDF,singular,terceira
avisava,verb,INDF,singular,terceira
avisou,verb,INDF,singular,terceira
avisara,verb,INDF,singular,terceira
avisará,verb,INDF,singular,terceira
avisaria,verb,INDF,singular,terceira
avisamos,verb,INDF,plural,primeira
avisais,verb,INDF,plural,segunda
avisáveis,verb,INDF,plural,segunda
avisastes,verb,INDF,plural,segunda
avisáreis,verb,INDF,plural,segunda
avisareis,verb,INDF,plural,segunda
avisaríeis,verb,INDF,plural,segunda
avisávamos,verb,INDF,plural,primeira
avisáramos,verb,INDF,plural,primeira
avisaremos,verb,INDF,plural,primeira
avisaríamos,verb,INDF,plural,primeira
avisam,verb,INDF,plural,terceira
avisavam,verb,INDF,plural,terceira
avisaram,verb,INDF,plural,terceira
avisarão,verb,INDF,plural,terceira
avisariam,verb,INDF,plural,terceira
entro,verb,INDF,singular,primeira
entras,verb,INDF,singular,segunda
entravas,verb,INDF,singular,segunda
entraste,verb,INDF,singular,segunda
entraras,verb,INDF,singular,segunda
entrarás,verb,INDF,singular,segunda
entrarias,verb,INDF,singular,segunda
entrava,verb,INDF,singular,primeira
entrei,verb,INDF,singular,primeira
entrara,verb,INDF,singular,primeira
entrarei,verb,INDF,singular,primeira
entraria,verb,INDF,singular,primeira
entra,verb,INDF,singular,terceira
entrava,verb,INDF,singular,terceira
entrou,verb,INDF,singular,terceira
entrara,verb,INDF,singular,terceira
entrará,verb,INDF,singular,terceira
entraria,verb,INDF,singular,terceira
entramos,verb,INDF,plural,primeira
entrais,verb,INDF,plural,segunda
entráveis,verb,INDF,plural,segunda
entrastes,verb,INDF,plural,segunda
entráreis,verb,INDF,plural,segunda
entrareis,verb,INDF,plural,segunda
entraríeis,verb,INDF,plural,segunda
entrávamos,verb,INDF,plural,primeira
entráramos,verb,INDF,plural,primeira
entraremos,verb,INDF,plural,primeira
entraríamos,verb,INDF,plural,primeira
entram,verb,INDF,plural,terceira
entravam,verb,INDF,plural,terceira
entraram,verb,INDF,plural,terceira
entrarão,verb,INDF,plural,terceira
entrariam,verb,INDF,plural,terceira
caminho,verb,INDF,singular,primeira
caminhas,verb,INDF,singular,segunda
caminhavas,verb,INDF,singular,segunda
caminhaste,verb,INDF,singular,segunda
caminharas,verb,INDF,singular,segunda
caminharás,verb,INDF,singular,segunda
caminharias,verb,INDF,singular,segunda
caminhava,verb,INDF,singular,primeira
caminhei,verb,INDF,singular,primeira
caminhara,verb,INDF,singular,primeira
caminharei,verb,INDF,singular,primeira
caminharia,verb,INDF,singular,primeira
caminha,verb,INDF,singular,terceira
caminhava,verb,INDF,singular,terceira
caminhou,verb,INDF,singular,terceira
caminhara,verb,INDF,singular,terceira
caminhará,verb,INDF,singular,terceira
caminharia,verb,INDF,singular,terceira
caminhamos,verb,INDF,plural,primeira
caminhais,verb,INDF,plural,segunda
caminháveis,verb,INDF,plural,segunda
caminhastes,verb,INDF,plural,segunda
caminháreis,verb,INDF,plural,segunda
caminhareis,verb,INDF,plural,segunda
caminharíeis,verb,INDF,plural,segunda
caminhávamos,verb,INDF,plural,primeira
caminháramos,verb,INDF,plural,primeira
caminharemos,verb,INDF,plural,primeira
caminharíamos,verb,INDF,plural,primeira
caminham,verb,INDF,plural,terceira
caminhavam,verb,INDF,plural,terceira
caminharam,verb,INDF,plural,terceira
caminharão,verb,INDF,plural,terceira
caminhariam,verb,INDF,plural,terceira
pego,verb,INDF,singular,primeira
pegas,verb,INDF,singular,segunda
pegavas,verb,INDF,singular,segunda
pegaste,verb,INDF,singular,segunda
pegaras,verb,INDF,singular,segunda
pegarás,verb,INDF,singular,segunda
pegarias,verb,INDF,singular,segunda
pegava,verb,INDF,singular,primeira
pegei,verb,INDF,singular,primeira
pegara,verb,INDF,singular,primeira
pegarei,verb,INDF,singular,primeira
pegaria,verb,INDF,singular,primeira
pega,verb,INDF,singular,terceira
pegava,verb,INDF,singular,terceira
pegou,verb,INDF,singular,terceira
pegara,verb,INDF,singular,terceira
pegará,verb,INDF,singular,terceira
pegaria,verb,INDF,singular,terceira
pegamos,verb,INDF,plural,primeira
pegais,verb,INDF,plural,segunda
pegáveis,verb,INDF,plural,segunda
pegastes,verb,INDF,plural,segunda
pegáreis,verb,INDF,plural,segunda
pegareis,verb,INDF,plural,segunda
pegaríeis,verb,INDF,plural,segunda
pegávamos,verb,INDF,plural,primeira
pegáramos,verb,INDF,plural,primeira
pegaremos,verb,INDF,plural,primeira
pegaríamos,verb,INDF,plural,primeira
pegam,verb,INDF,plural,terceira
pegavam,verb,INDF,plural,terceira
pegaram,verb,INDF,plural,terceira
pegarão,verb,INDF,plural,terceira
pegariam,verb,INDF,plural,terceira
ganho,verb,INDF,singular,primeira
ganhas,verb,INDF,singular,segunda
ganhavas,verb,INDF,singular,segunda
ganhaste,verb,INDF,singular,segunda
ganharas,verb,INDF,singular,segunda
ganharás,verb,INDF,singular,segunda
ganharias,verb,INDF,singular,segunda
ganhava,verb,INDF,singular,primeira
ganhei,verb,INDF,singular,primeira
ganhara,verb,INDF,singular,primeira
ganharei,verb,INDF,singular,primeira
ganharia,verb,INDF,singular,primeira
ganha,verb,INDF,singular,terceira
ganhava,verb,INDF,singular,terceira
ganhou,verb,INDF,singular,terceira
ganhara,verb,INDF,singular,terceira
ganhará,verb,INDF,singular,terceira
ganharia,verb,INDF,singular,terceira
ganhamos,verb,INDF,plural,primeira
ganhais,verb,INDF,plural,segunda
ganháveis,verb,INDF,plural,segunda
ganhastes,verb,INDF,plural,segunda
ganháreis,verb,INDF,plural,segunda
ganhareis,verb,INDF,plural,segunda
ganharíeis,verb,INDF,plural,segunda
ganhávamos,verb,INDF,plural,primeira
ganháramos,verb,INDF,plural,primeira
ganharemos,verb,INDF,plural,primeira
ganharíamos,verb,INDF,plural,primeira
ganham,verb,INDF,plural,terceira
ganhavam,verb,INDF,plural,terceira
ganharam,verb,INDF,plural,terceira
ganharão,verb,INDF,plural,terceira
ganhariam,verb,INDF,plural,terceira
sonho,verb,INDF,singular,primeira
sonhas,verb,INDF,singular,segunda
sonhavas,verb,INDF,singular,segunda
sonhaste,verb,INDF,singular,segunda
sonharas,verb,INDF,singular,segunda
sonharás,verb,INDF,singular,segunda
sonharias,verb,INDF,singular,segunda
sonhava,verb,INDF,singular,primeira
sonhei,verb,INDF,singular,primeira
sonhara,verb,INDF,singular,primeira
sonharei,verb,INDF,singular,primeira
sonharia,verb,INDF,singular,primeira
sonha,verb,INDF,singular,terceira
sonhava,verb,INDF,singular,terceira
sonhou,verb,INDF,singular,terceira
sonhara,verb,INDF,singular,terceira
sonhará,verb,INDF,singular,terceira
sonharia,verb,INDF,singular,terceira
sonhamos,verb,INDF,plural,primeira
sonhais,verb,INDF,plural,segunda
sonháveis,verb,INDF,plural,segunda
sonhastes,verb,INDF,plural,segunda
sonháreis,verb,INDF,plural,segunda
sonhareis,verb,INDF,plural,segunda
sonharíeis,verb,INDF,plural,segunda
sonhávamos,verb,INDF,plural,primeira
sonháramos,verb,INDF,plural,primeira
sonharemos,verb,INDF,plural,primeira
sonharíamos,verb,INDF,plural,primeira
sonham,verb,INDF,plural,terceira
sonhavam,verb,INDF,plural,terceira
sonharam,verb,INDF,plural,terceira
sonharão,verb,INDF,plural,terceira
sonhariam,verb,INDF,plural,terceira
continuo,verb,INDF,singular,primeira
continuas,verb,INDF,singular,segunda
continuavas,verb,INDF,singular,segunda
continuaste,verb,INDF,singular,segunda
continuaras,verb,INDF,singular,segunda
continuarás,verb,INDF,singular,segunda
continuarias,verb,INDF,singular,segunda
continuava,verb,INDF,singular,primeira
continuei,verb,INDF,singular,primeira
continuara,verb,INDF,singular,primeira
continuarei,verb,INDF,singular,primeira
continuaria,verb,INDF,singular,primeira
continua,verb,INDF,singular,terceira
continuava,verb,INDF,singular,terceira
continuou,verb,INDF,singular,terceira
continuara,verb,INDF,singular,terceira
continuará,verb,INDF,singular,terceira
continuaria,verb,INDF,singular,terceira
continuamos,verb,INDF,plural,primeira
continuais,verb,INDF,plural,segunda
continuáveis,verb,INDF,plural,segunda
continuastes,verb,INDF,plural,segunda
continuáreis,verb,INDF,plural,segunda
continuareis,verb,INDF,plural,segunda
continuaríeis,verb,INDF,plural,segunda
continuávamos,verb,INDF,plural,primeira
continuáramos,verb,INDF,plural,primeira
continuaremos,verb,INDF,plural,primeira
continuaríamos,verb,INDF,plural,primeira
continuam,verb,INDF,plural,terceira
continuavam,verb,INDF,plural,terceira
continuaram,verb,INDF,plural,terceira
continuarão,verb,INDF,plural,terceira
continuariam,verb,INDF,plural,terceira
mudo,verb,INDF,singular,primeira
mudas,verb,INDF,singular,segunda
mudavas,verb,INDF,singular,segunda
mudaste,verb,INDF,singular,segunda
mudaras,verb,INDF,singular,segunda
mudarás,verb,INDF,singular,segunda
mudarias,verb,INDF,singular,segunda
mudava,verb,INDF,singular,primeira
mudei,verb,INDF,singular,primeira
mudara,verb,INDF,singular,primeira
mudarei,verb,INDF,singular,primeira
mudaria,verb,INDF,singular,primeira
muda,verb,INDF,singular,terceira
mudava,verb,INDF,singular,terceira
mudou,verb,INDF,singular,terceira
mudara,verb,INDF,singular,terceira
mudará,verb,INDF,singular,terceira
mudaria,verb,INDF,singular,terceira
mudamos,verb,INDF,plural,primeira
mudais,verb,INDF,plural,segunda
mudáveis,verb,INDF,plural,segunda
mudastes,verb,INDF,plural,segunda
mudáreis,verb,INDF,plural,segunda
mudareis,verb,INDF,plural,segunda
mudaríeis,verb,INDF,plural,segunda
mudávamos,verb,INDF,plural,primeira
mudáramos,verb,INDF,plural,primeira
mudaremos,verb,INDF,plural,primeira
mudaríamos,verb,INDF,plural,primeira
mudam,verb,INDF,plural,terceira
mudavam,verb,INDF,plural,terceira
mudaram,verb,INDF,plural,terceira
mudarão,verb,INDF,plural,terceira
mudariam,verb,INDF,plural,terceira
ajudo,verb,INDF,singular,primeira
ajudas,verb,INDF,singular,segunda
ajudavas,verb,INDF,singular,segunda
ajudaste,verb,INDF,singular,segunda
ajudaras,verb,INDF,singular,segunda
ajudarás,verb,INDF,singular,segunda
ajudarias,verb,INDF,singular,segunda
ajudava,verb,INDF,singular,primeira
ajudei,verb,INDF,singular,primeira
ajudara,verb,INDF,singular,primeira
ajudarei,verb,INDF,singular,primeira
ajudaria,verb,INDF,singular,primeira
ajuda,verb,INDF,singular,terceira
ajudava,verb,INDF,singular,terceira
ajudou,verb,INDF,singular,terceira
ajudara,verb,INDF,singular,terceira
ajudará,verb,INDF,singular,terceira
ajudaria,verb,INDF,singular,terceira
ajudamos,verb,INDF,plural,primeira
ajudais,verb,INDF,plural,segunda
ajudáveis,verb,INDF,plural,segunda
ajudastes,verb,INDF,plural,segunda
ajudáreis,verb,INDF,plural,segunda
ajudareis,verb,INDF,plural,segunda
ajudaríeis,verb,INDF,plural,segunda
ajudávamos,verb,INDF,plural,primeira
ajudáramos,verb,INDF,plural,primeira
ajudaremos,verb,INDF,plural,primeira
ajudaríamos,verb,INDF,plural,primeira
ajudam,verb,INDF,plural,terceira
ajudavam,verb,INDF,plural,terceira
ajudaram,verb,INDF,plural,terceira
ajudarão,verb,INDF,plural,terceira
ajudariam,verb,INDF,plural,terceira
acabo,verb,INDF,singular,primeira
acabas,verb,INDF,singular,segunda
acabavas,verb,INDF,singular,segunda
acabaste,verb,INDF,singular,segunda
acabaras,verb,INDF,singular,segunda
acabarás,verb,INDF,singular,segunda
acabarias,verb,INDF,singular,segunda
acabava,verb,INDF,singular,primeira
acabei,verb,INDF,singular,primeira
acabara,verb,INDF,singular,primeira
acabarei,verb,INDF,singular,primeira
acabaria,verb,INDF,singular,primeira
acaba,verb,INDF,singular,terceira
acabava,verb,INDF,singular,terceira
acabou,verb,INDF,singular,terceira
acabara,verb,INDF,singular,terceira
acabará,verb,INDF,singular,terceira
acabaria,verb,INDF,singular,terceira
acabamos,verb,INDF,plural,primeira
acabais,verb,INDF,plural,segunda
acabáveis,verb,INDF,plural,segunda
acabastes,verb,INDF,plural,segunda
acabáreis,verb,INDF,plural,segunda
acabareis,verb,INDF,plural,segunda
acabaríeis,verb,INDF,plural,segunda
acabávamos,verb,INDF,plural,primeira
acabáramos,verb,INDF,plural,primeira
acabaremos,verb,INDF,plural,primeira
acabaríamos,verb,INDF,plural,primeira
acabam,verb,INDF,plural,terceira
acabavam,verb,INDF,plural,terceira
acabaram,verb,INDF,plural,terceira
acabarão,verb,INDF,plural,terceira
acabariam,verb,INDF,plural,terceira
tomo,verb,INDF,singular,primeira
tomas,verb,INDF,singular,segunda
tomavas,verb,INDF,singular,segunda
tomaste,verb,INDF,singular,segunda
tomaras,verb,INDF,singular,segunda
tomarás,verb,INDF,singular,segunda
tomarias,verb,INDF,singular,segunda
tomava,verb,INDF,singular,primeira
tomei,verb,INDF,singular,primeira
tomara,verb,INDF,singular,primeira
tomarei,verb,INDF,singular,primeira
tomaria,verb,INDF,singular,primeira
toma,verb,INDF,singular,terceira
tomava,verb,INDF,singular,terceira
tomou,verb,INDF,singular,terceira
tomara,verb,INDF,singular,terceira
tomará,verb,INDF,singular,terceira
tomaria,verb,INDF,singular,terceira
tomamos,verb,INDF,plural,primeira
tomais,verb,INDF,plural,segunda
tomáveis,verb,INDF,plural,segunda
tomastes,verb,INDF,plural,segunda
tomáreis,verb,INDF,plural,segunda
tomareis,verb,INDF,plural,segunda
tomaríeis,verb,INDF,plural,segunda
tomávamos,verb,INDF,plural,primeira
tomáramos,verb,INDF,plural,primeira
tomaremos,verb,INDF,plural,primeira
tomaríamos,verb,INDF,plural,primeira
tomam,verb,INDF,plural,terceira
tomavam,verb,INDF,plural,terceira
tomaram,verb,INDF,plural,terceira
tomarão,verb,INDF,plural,terceira
tomariam,verb,INDF,plural,terceira
convido,verb,INDF,singular,primeira
convidas,verb,INDF,singular,segunda
convidavas,verb,INDF,singular,segunda
convidaste,verb,INDF,singular,segunda
convidaras,verb,INDF,singular,segunda
convidarás,verb,INDF,singular,segunda
convidarias,verb,INDF,singular,segunda
convidava,verb,INDF,singular,primeira
convidei,verb,INDF,singular,primeira
convidara,verb,INDF,singular,primeira
convidarei,verb,INDF,singular,primeira
convidaria,verb,INDF,singular,primeira
convida,verb,INDF,singular,terceira
convidava,verb,INDF,singular,terceira
convidou,verb,INDF,singular,terceira
convidara,verb,INDF,singular,terceira
convidará,verb,INDF,singular,terceira
convidaria,verb,INDF,singular,terceira
convidamos,verb,INDF,plural,primeira
convidais,verb,INDF,plural,segunda
convidáveis,verb,INDF,plural,segunda
convidastes,verb,INDF,plural,segunda
convidáreis,verb,INDF,plural,segunda
convidareis,verb,INDF,plural,segunda
convidaríeis,verb,INDF,plural,segunda
convidávamos,verb,INDF,plural,primeira
convidáramos,verb,INDF,plural,primeira
convidaremos,verb,INDF,plural,primeira
convidaríamos,verb,INDF,plural,primeira
convidam,verb,INDF,plural,terceira
convidavam,verb,INDF,plural,terceira
convidaram,verb,INDF,plural,terceira
convidarão,verb,INDF,plural,terceira
convidariam,verb,INDF,plural,terceira
busco,verb,INDF,singular,primeira
buscas,verb,INDF,singular,segunda
buscavas,verb,INDF,singular,segunda
buscaste,verb,INDF,singular,segunda
buscaras,verb,INDF,singular,segunda
buscarás,verb,INDF,singular,segunda
buscarias,verb,INDF,singular,segunda
buscava,verb,INDF,singular,primeira
buscei,verb,INDF,singular,primeira
buscara,verb,INDF,singular,primeira
buscarei,verb,INDF,singular,primeira
buscaria,verb,INDF,singular,primeira
busca,verb,INDF,singular,terceira
buscava,verb,INDF,singular,terceira
buscou,verb,INDF,singular,terceira
buscara,verb,INDF,singular,terceira
buscará,verb,INDF,singular,terceira
buscaria,verb,INDF,singular,terceira
buscamos,verb,INDF,plural,primeira
